year;month;day;level_3;air_time;arr_delay;arr_time;carrier;dep_delay;dep_time;dest;distance;flight;hour;minute;origin;sched_arr_time;sched_dep_time;tailnum;time_hour
2013;7;16;264613;312.0;-19.0;1124.0;UA;-6.0;834.0;SFO;2565;207;8;40;EWR;1143;840;N563UA;2013-07-16 08:00:00
2013;7;16;264893;143.0;19.0;1644.0;B6;33.0;1403.0;FLL;1065;505;13;30;EWR;1625;1330;N606JB;2013-07-16 13:00:00
2013;7;16;264922;54.0;-34.0;1608.0;9E;-3.0;1442.0;BUF;301;3318;14;45;JFK;1642;1445;N936XJ;2013-07-16 14:00:00
2013;7;16;264599;173.0;-5.0;1100.0;AA;-3.0;822.0;DFW;1389;719;8;25;LGA;1105;825;N3APAA;2013-07-16 08:00:00
2013;7;16;264618;305.0;-23.0;1129.0;UA;-3.0;839.0;SEA;2402;1581;8;42;EWR;1152;842;N37464;2013-07-16 08:00:00
2013;7;16;264920;104.0;-10.0;1710.0;B6;-5.0;1440.0;JAX;828;477;14;45;JFK;1720;1445;N238JB;2013-07-16 14:00:00
2013;7;16;264855;43.0;32.0;1431.0;B6;27.0;1317.0;SYR;209;316;12;50;JFK;1359;1250;N353JB;2013-07-16 12:00:00
2013;7;16;265349;77.0;1.0;2327.0;EV;-4.0;2125.0;CLT;529;4700;21;29;EWR;2326;2129;N14570;2013-07-16 21:00:00
2013;7;16;265055;65.0;-10.0;1806.0;EV;-3.0;1632.0;GSO;445;4702;16;35;EWR;1816;1635;N14904;2013-07-16 16:00:00
2013;7;16;264442;145.0;-15.0;900.0;UA;-4.0;607.0;RSW;1068;1183;6;11;EWR;915;611;N17233;2013-07-16 06:00:00
2013;7;16;264483;132.0;-7.0;924.0;B6;-2.0;648.0;TPA;1005;525;6;50;JFK;931;650;N598JB;2013-07-16 06:00:00
2013;7;16;264631;42.0;6.0;1028.0;US;-7.0;853.0;DCA;214;2167;9;0;LGA;1022;900;N750UW;2013-07-16 09:00:00
2013;7;16;264731;315.0;-31.0;1315.0;UA;4.0;1039.0;SFO;2565;1150;10;35;EWR;1346;1035;N37474;2013-07-16 10:00:00
2013;7;16;264513;260.0;-32.0;903.0;UA;-7.0;708.0;PHX;2133;699;7;15;EWR;935;715;N458UA;2013-07-16 07:00:00
2013;7;16;264918;150.0;-1.0;1754.0;DL;-4.0;1437.0;FLL;1076;1779;14;41;LGA;1755;1441;N372NW;2013-07-16 14:00:00
2013;7;16;265159;98.0;-13.0;2033.0;DL;-3.0;1812.0;ATL;746;926;18;15;EWR;2046;1815;N345NB;2013-07-16 18:00:00
2013;7;16;264793;132.0;8.0;1502.0;DL;-1.0;1154.0;PBI;1035;1174;11;55;LGA;1454;1155;N396DA;2013-07-16 11:00:00
2013;7;16;265253;74.0;39.0;2210.0;EV;22.0;1937.0;CLT;544;5268;19;15;LGA;2131;1915;N744EV;2013-07-16 19:00:00
2013;7;16;265029;88.0;9.0;1824.0;MQ;4.0;1604.0;CVG;589;3075;16;0;JFK;1815;1600;N651MQ;2013-07-16 16:00:00
2013;7;16;264739;66.0;7.0;1242.0;MQ;-6.0;1049.0;RDU;431;3466;10;55;LGA;1235;1055;N711MQ;2013-07-16 10:00:00
2013;7;16;265067;72.0;-1.0;1838.0;DL;15.0;1645.0;DTW;502;2231;16;30;LGA;1839;1630;N389DA;2013-07-16 16:00:00
2013;7;16;264794;57.0;-17.0;1313.0;EV;-3.0;1155.0;PIT;319;5795;11;58;EWR;1330;1158;N11191;2013-07-16 11:00:00
2013;7;16;265059;194.0;6.0;1913.0;UA;11.0;1635.0;IAH;1400;1695;16;24;EWR;1907;1624;N14102;2013-07-16 16:00:00
2013;7;16;264500;117.0;-7.0;828.0;WN;-5.0;655.0;STL;872;1696;7;0;EWR;835;700;N364SW;2013-07-16 07:00:00
2013;7;16;265044;141.0;10.0;1933.0;B6;0.0;1620.0;TPA;1010;1117;16;20;LGA;1923;1620;N806JB;2013-07-16 16:00:00
2013;7;16;264433;121.0;-20.0;729.0;DL;-5.0;600.0;MEM;963;1279;6;5;LGA;749;605;N341NB;2013-07-16 06:00:00
2013;7;16;264670;137.0;52.0;1120.0;DL;64.0;933.0;MSP;1008;1157;8;29;EWR;1028;829;N319NB;2013-07-16 08:00:00
2013;7;16;265371;203.0;36.0;207.0;DL;41.0;2156.0;SJU;1598;347;21;15;JFK;131;2115;N3743H;2013-07-16 21:00:00
2013;7;16;264467;92.0;-19.0;822.0;EV;-3.0;629.0;SDF;642;4122;6;32;EWR;841;632;N14952;2013-07-16 06:00:00
2013;7;16;265293;66.0;36.0;2218.0;9E;31.0;2006.0;RDU;427;3443;19;35;JFK;2142;1935;N924XJ;2013-07-16 19:00:00
2013;7;16;265391;;;;AA;;;ORD;733;345;17;5;LGA;1855;1705;N482AA;2013-07-16 17:00:00
2013;7;16;264684;273.0;-35.0;1145.0;VX;-1.0;949.0;LAS;2248;251;9;50;JFK;1220;950;N848VA;2013-07-16 09:00:00
2013;7;16;265195;297.0;-1.0;2126.0;UA;10.0;1835.0;LAX;2454;1165;18;25;EWR;2127;1825;N35260;2013-07-16 18:00:00
2013;7;17;265461;95.0;-13.0;832.0;DL;-1.0;629.0;ATL;746;575;6;30;EWR;845;630;N301DQ;2013-07-17 06:00:00
2013;7;17;265603;121.0;-24.0;1056.0;UA;-4.0;826.0;MCO;937;691;8;30;EWR;1120;830;N441UA;2013-07-17 08:00:00
2013;7;17;266220;108.0;35.0;2030.0;MQ;43.0;1913.0;BNA;764;3486;18;30;LGA;1955;1830;N721MQ;2013-07-17 18:00:00
2013;7;17;265473;177.0;-21.0;909.0;AA;-10.0;645.0;DFW;1389;711;6;55;LGA;930;655;N3JDAA;2013-07-17 06:00:00
2013;7;17;266393;;;;UA;;;IAH;1400;226;6;38;EWR;914;638;;2013-07-17 06:00:00
2013;7;17;265605;32.0;-17.0;931.0;9E;-1.0;828.0;MVY;173;4122;8;29;JFK;948;829;N8974C;2013-07-17 08:00:00
2013;7;17;265990;333.0;-13.0;1845.0;UA;-3.0;1537.0;SFO;2586;257;15;40;JFK;1858;1540;N502UA;2013-07-17 15:00:00
2013;7;17;265730;196.0;-10.0;1435.0;B6;-2.0;1053.0;SJU;1598;403;10;55;JFK;1445;1055;N597JB;2013-07-17 10:00:00
2013;7;17;266302;299.0;-2.0;2303.0;VX;28.0;2029.0;LAX;2475;415;20;1;JFK;2305;2001;N626VA;2013-07-17 20:00:00
2013;7;17;265506;71.0;0.0;911.0;DL;-2.0;713.0;DTW;502;831;7;15;LGA;911;715;N914DL;2013-07-17 07:00:00
2013;7;17;265457;271.0;-27.0;820.0;B6;-3.0;627.0;LAS;2248;211;6;30;JFK;847;630;N715JB;2013-07-17 06:00:00
2013;7;17;266286;65.0;13.0;2153.0;MQ;15.0;2015.0;RDU;431;3591;20;0;LGA;2140;2000;N722MQ;2013-07-17 20:00:00
2013;7;17;265826;46.0;89.0;1404.0;B6;86.0;1251.0;BTV;266;34;11;25;JFK;1235;1125;N354JB;2013-07-17 11:00:00
2013;7;17;266203;321.0;-14.0;2212.0;DL;-2.0;1858.0;PDX;2454;2007;19;0;JFK;2226;1900;N393DA;2013-07-17 19:00:00
2013;7;17;266069;315.0;14.0;2013.0;VX;26.0;1656.0;SFO;2586;27;16;30;JFK;1959;1630;N844VA;2013-07-17 16:00:00
2013;7;17;266025;116.0;-1.0;1804.0;9E;0.0;1615.0;MKE;745;3400;16;15;JFK;1805;1615;N917XJ;2013-07-17 16:00:00
2013;7;17;265462;181.0;-24.0;848.0;UA;-1.0;629.0;IAH;1416;1454;6;30;LGA;912;630;N15712;2013-07-17 06:00:00
2013;7;17;265643;101.0;-2.0;1033.0;UA;4.0;904.0;ORD;733;1586;9;0;LGA;1035;900;N73259;2013-07-17 09:00:00
2013;7;17;266089;295.0;-17.0;1958.0;AA;1.0;1711.0;LAX;2475;181;17;10;JFK;2015;1710;N332AA;2013-07-17 17:00:00
2013;7;17;265707;140.0;-5.0;1315.0;B6;-6.0;1023.0;FLL;1069;1;10;29;JFK;1320;1029;N708JB;2013-07-17 10:00:00
2013;7;17;265708;178.0;-17.0;1308.0;UA;-7.0;1023.0;IAH;1416;1257;10;30;LGA;1325;1030;N33203;2013-07-17 10:00:00
2013;7;17;266015;317.0;-46.0;1852.0;DL;5.0;1605.0;SFO;2586;141;16;0;JFK;1938;1600;N727TW;2013-07-17 16:00:00
2013;7;17;265701;103.0;-18.0;1124.0;EV;-10.0;1020.0;BNA;748;3853;10;30;EWR;1142;1030;N14950;2013-07-17 10:00:00
2013;7;17;266061;179.0;71.0;2111.0;AA;-10.0;1650.0;DFW;1389;773;17;0;LGA;2000;1700;N488AA;2013-07-17 17:00:00
2013;7;17;265945;289.0;-21.0;1724.0;UA;10.0;1458.0;SAN;2425;1200;14;48;EWR;1745;1448;N87513;2013-07-17 14:00:00
2013;7;17;266219;104.0;-25.0;2020.0;WN;8.0;1913.0;MKE;738;542;19;5;LGA;2045;1905;N742SW;2013-07-17 19:00:00
2013;7;17;266371;122.0;12.0;42.0;B6;38.0;2224.0;MCO;944;1183;21;46;JFK;30;2146;N613JB;2013-07-17 21:00:00
2013;7;17;265436;149.0;-12.0;903.0;UA;-5.0;606.0;RSW;1068;1183;6;11;EWR;915;611;N73256;2013-07-17 06:00:00
2013;7;17;265565;150.0;-16.0;1000.0;DL;-1.0;759.0;MSY;1183;2457;8;0;LGA;1016;800;N370NB;2013-07-17 08:00:00
2013;7;17;266102;107.0;74.0;1846.0;UA;82.0;1721.0;ORD;719;1217;15;59;EWR;1732;1559;N78285;2013-07-17 15:00:00
2013;7;17;265491;35.0;26.0;751.0;UA;51.0;655.0;BOS;200;252;6;4;EWR;725;604;N844UA;2013-07-17 06:00:00
2013;7;17;266332;137.0;2.0;2356.0;UA;12.0;2106.0;FLL;1065;1682;20;54;EWR;2354;2054;N39463;2013-07-17 20:00:00
2013;7;17;266297;184.0;-22.0;2259.0;B6;2.0;2027.0;AUS;1521;1295;20;25;JFK;2321;2025;N605JB;2013-07-17 20:00:00
2013;7;17;266073;94.0;115.0;1920.0;MQ;93.0;1658.0;CLT;544;3199;15;25;LGA;1725;1525;N522MQ;2013-07-17 15:00:00
2013;7;17;266007;143.0;-21.0;1807.0;9E;0.0;1559.0;MSP;1029;3540;15;59;JFK;1828;1559;N923XJ;2013-07-17 15:00:00
2013;7;17;265574;138.0;-18.0;1046.0;DL;6.0;806.0;FLL;1069;1271;8;0;JFK;1104;800;N3764D;2013-07-17 08:00:00
2013;7;17;266085;129.0;0.0;1954.0;B6;-2.0;1707.0;MCO;937;327;17;9;EWR;1954;1709;N632JB;2013-07-17 17:00:00
2013;7;17;266266;143.0;18.0;2301.0;DL;34.0;1959.0;MIA;1096;2139;19;25;LGA;2243;1925;N909DL;2013-07-17 19:00:00
2013;7;17;265402;201.0;121.0;551.0;B6;124.0;203.0;PSE;1617;745;23;59;JFK;350;2359;N585JB;2013-07-17 23:00:00
2013;7;17;266144;57.0;100.0;1927.0;EV;112.0;1752.0;PIT;335;5091;16;0;LGA;1747;1600;N718EV;2013-07-17 16:00:00
2013;7;17;266290;38.0;-20.0;2146.0;9E;-10.0;2020.0;DCA;213;3395;20;30;JFK;2206;2030;N927XJ;2013-07-17 20:00:00
2013;7;17;265925;71.0;-17.0;1628.0;MQ;-7.0;1448.0;CLE;425;2815;14;55;JFK;1645;1455;N640MQ;2013-07-17 14:00:00
2013;7;17;266002;183.0;-7.0;1903.0;DL;-5.0;1554.0;AUS;1521;706;15;59;JFK;1910;1559;N3762Y;2013-07-17 15:00:00
2013;7;17;265996;105.0;26.0;1716.0;WN;13.0;1543.0;MDW;711;216;15;30;EWR;1650;1530;N942WN;2013-07-17 15:00:00
2013;7;17;266265;264.0;116.0;2201.0;AA;168.0;1958.0;LAS;2248;257;17;10;JFK;2005;1710;N5EHAA;2013-07-17 17:00:00
2013;7;17;265743;95.0;-29.0;1216.0;WN;-2.0;1108.0;MDW;725;114;11;10;LGA;1245;1110;N421LV;2013-07-17 11:00:00
2013;7;17;265538;68.0;-14.0;916.0;EV;-12.0;744.0;GSO;445;4125;7;56;EWR;930;756;N26549;2013-07-17 07:00:00
2013;7;17;266159;132.0;10.0;2128.0;B6;-4.0;1815.0;PBI;1028;153;18;19;JFK;2118;1819;N570JB;2013-07-17 18:00:00
2013;7;17;265646;71.0;-20.0;1055.0;MQ;-9.0;906.0;CLT;544;3565;9;15;LGA;1115;915;N520MQ;2013-07-17 09:00:00
2013;7;17;266118;;;2327.0;DL;93.0;1733.0;ATL;762;847;16;0;LGA;1844;1600;N909DE;2013-07-17 16:00:00
2013;7;17;266024;81.0;19.0;1830.0;EV;-2.0;1615.0;DAY;533;4092;16;17;EWR;1811;1617;N15986;2013-07-17 16:00:00
2013;7;17;266274;137.0;-26.0;2241.0;UA;5.0;2005.0;FLL;1065;1292;20;0;EWR;2307;2000;N37470;2013-07-17 20:00:00
2013;7;17;265919;304.0;-19.0;1729.0;UA;-5.0;1444.0;LAX;2475;841;14;49;JFK;1748;1449;N597UA;2013-07-17 14:00:00
2013;7;17;266258;106.0;-11.0;2119.0;AA;-6.0;1944.0;ORD;733;363;19;50;LGA;2130;1950;N424AA;2013-07-17 19:00:00
2013;7;17;265577;99.0;-20.0;915.0;MQ;-7.0;808.0;BNA;764;3355;8;15;LGA;935;815;N525MQ;2013-07-17 08:00:00
2013;7;17;266346;93.0;-17.0;2332.0;EV;0.0;2129.0;SDF;642;3823;21;29;EWR;2349;2129;N15986;2013-07-17 21:00:00
2013;7;17;265758;80.0;65.0;1330.0;MQ;65.0;1130.0;DTW;502;3689;10;25;LGA;1225;1025;N522MQ;2013-07-17 10:00:00
2013;7;17;266381;294.0;29.0;204.0;B6;45.0;2330.0;LAX;2475;623;22;45;JFK;135;2245;N784JB;2013-07-17 22:00:00
2013;7;17;265555;147.0;-31.0;948.0;9E;-5.0;755.0;MSY;1182;3507;8;0;JFK;1019;800;N931XJ;2013-07-17 08:00:00
2013;7;17;266260;247.0;-21.0;2241.0;DL;13.0;1948.0;SLC;1990;87;19;35;JFK;2302;1935;N649DL;2013-07-17 19:00:00
2013;7;17;266278;99.0;10.0;2225.0;EV;17.0;2007.0;ATL;746;5092;19;50;EWR;2215;1950;N607LR;2013-07-17 19:00:00
2013;7;17;266373;43.0;-14.0;2345.0;B6;-3.0;2242.0;SYR;209;1816;22;45;JFK;2359;2245;N183JB;2013-07-17 22:00:00
2013;7;17;265752;293.0;-30.0;1344.0;UA;-5.0;1120.0;LAX;2475;703;11;25;JFK;1414;1125;N589UA;2013-07-17 11:00:00
2013;7;17;266143;321.0;10.0;2140.0;B6;-9.0;1751.0;SFO;2586;415;18;0;JFK;2130;1800;N591JB;2013-07-17 18:00:00
2013;7;17;265554;113.0;-24.0;917.0;EV;-6.0;755.0;STL;872;4099;8;1;EWR;941;801;N17185;2013-07-17 08:00:00
2013;7;17;266201;144.0;17.0;2049.0;DL;32.0;1857.0;MSY;1183;1715;18;25;LGA;2032;1825;N359NB;2013-07-17 18:00:00
2013;7;17;265970;98.0;19.0;1702.0;UA;9.0;1519.0;ORD;719;253;15;10;EWR;1643;1510;N503UA;2013-07-17 15:00:00
2013;7;17;265760;126.0;-11.0;1404.0;UA;-3.0;1132.0;MCO;937;1519;11;35;EWR;1415;1135;N19130;2013-07-17 11:00:00
2013;7;17;265691;280.0;-44.0;1212.0;UA;-8.0;1005.0;LAX;2454;806;10;13;EWR;1256;1013;N524UA;2013-07-17 10:00:00
2013;7;17;265481;306.0;-28.0;936.0;DL;-9.0;651.0;LAX;2475;763;7;0;JFK;1004;700;N194DN;2013-07-17 07:00:00
2013;7;17;265650;159.0;-1.0;1230.0;DL;-3.0;912.0;FLL;1076;2379;9;15;LGA;1231;915;N939DL;2013-07-17 09:00:00
2013;7;17;265790;201.0;-37.0;1343.0;WN;5.0;1200.0;DEN;1620;3074;11;55;LGA;1420;1155;N253WN;2013-07-17 11:00:00
2013;7;17;265579;134.0;-46.0;957.0;EV;-9.0;811.0;MCI;1107;4998;8;20;LGA;1043;820;N608QX;2013-07-17 08:00:00
2013;7;17;266268;107.0;22.0;2237.0;DL;30.0;2000.0;ATL;760;2041;19;30;JFK;2215;1930;N321US;2013-07-17 19:00:00
2013;7;17;265866;188.0;-14.0;1621.0;AA;-6.0;1339.0;DFW;1389;753;13;45;LGA;1635;1345;N3JJAA;2013-07-17 13:00:00
2013;7;17;265757;35.0;31.0;1242.0;US;30.0;1130.0;BOS;184;2124;11;0;LGA;1211;1100;N944UW;2013-07-17 11:00:00
2013;7;17;265598;88.0;-8.0;1024.0;EV;-5.0;825.0;CVG;569;4638;8;30;EWR;1032;830;N13538;2013-07-17 08:00:00
2013;7;17;265846;298.0;-27.0;1540.0;UA;-6.0;1309.0;LAX;2454;1130;13;15;EWR;1607;1315;N18112;2013-07-17 13:00:00
2013;7;17;266303;99.0;21.0;2216.0;WN;1.0;2031.0;MDW;711;1271;20;30;EWR;2155;2030;N476WN;2013-07-17 20:00:00
2013;7;17;266008;102.0;1.0;1820.0;EV;-4.0;1600.0;SAV;708;4294;16;4;EWR;1819;1604;N11551;2013-07-17 16:00:00
2013;7;17;265773;105.0;44.0;1314.0;MQ;36.0;1151.0;ORD;719;3718;11;15;EWR;1230;1115;N544MQ;2013-07-17 11:00:00
2013;7;17;265740;133.0;-15.0;1358.0;DL;-5.0;1105.0;TPA;1010;1875;11;10;LGA;1413;1110;N348NW;2013-07-17 11:00:00
2013;7;17;265797;294.0;-19.0;1433.0;B6;-3.0;1205.0;LAX;2475;323;12;8;JFK;1452;1208;N547JB;2013-07-17 12:00:00
2013;7;17;266171;187.0;60.0;2103.0;UA;81.0;1823.0;IAH;1416;1661;17;2;LGA;2003;1702;N23708;2013-07-17 17:00:00
2013;7;17;266200;139.0;-14.0;2036.0;MQ;-2.0;1853.0;MSP;1020;3349;18;55;LGA;2050;1855;N518MQ;2013-07-17 18:00:00
2013;7;17;265927;135.0;8.0;1652.0;DL;10.0;1449.0;MSP;1020;1819;14;39;LGA;1644;1439;N966DL;2013-07-17 14:00:00
2013;7;17;265549;74.0;-8.0;942.0;US;-3.0;752.0;CLT;544;1733;7;55;LGA;950;755;N161UW;2013-07-17 07:00:00
2013;7;17;266038;199.0;40.0;2045.0;DL;41.0;1626.0;SJU;1598;4;15;45;JFK;2005;1545;N3752;2013-07-17 15:00:00
2013;7;17;265531;316.0;-49.0;1014.0;UA;-6.0;737.0;SFO;2565;1668;7;43;EWR;1103;743;N78509;2013-07-17 07:00:00
2013;7;17;265625;90.0;-25.0;1101.0;EV;-12.0;848.0;CHS;641;5109;9;0;LGA;1126;900;N741EV;2013-07-17 09:00:00
2013;7;17;266103;104.0;7.0;1902.0;UA;13.0;1722.0;ORD;733;1443;17;9;LGA;1855;1709;N14230;2013-07-17 17:00:00
2013;7;17;266087;66.0;48.0;1953.0;B6;0.0;1710.0;RDU;427;1185;17;10;JFK;1905;1710;N192JB;2013-07-17 17:00:00
2013;7;17;265414;140.0;-17.0;833.0;B6;-5.0;555.0;FLL;1069;601;6;0;JFK;850;600;N605JB;2013-07-17 06:00:00
2013;7;17;265606;124.0;-9.0;1111.0;B6;-7.0;828.0;MCO;944;1783;8;35;JFK;1120;835;N571JB;2013-07-17 08:00:00
2013;7;17;265983;339.0;0.0;1855.0;AA;1.0;1531.0;SFO;2586;85;15;30;JFK;1855;1530;N385AA;2013-07-17 15:00:00
2013;7;17;266112;313.0;-21.0;2049.0;DL;-2.0;1728.0;SFO;2586;841;17;30;JFK;2110;1730;N707TW;2013-07-17 17:00:00
2013;7;17;265966;104.0;14.0;1650.0;EV;-4.0;1516.0;MKE;725;4580;15;20;EWR;1636;1520;N13908;2013-07-17 15:00:00
2013;7;17;265661;46.0;-2.0;1037.0;B6;-5.0;925.0;SYR;209;116;9;30;JFK;1039;930;N354JB;2013-07-17 09:00:00
2013;7;17;265946;121.0;7.0;1724.0;EV;11.0;1459.0;ATL;746;4336;14;48;EWR;1717;1448;N16561;2013-07-17 14:00:00
2013;7;17;266094;105.0;-3.0;1830.0;UA;17.0;1716.0;ORD;719;608;16;59;EWR;1833;1659;N412UA;2013-07-17 16:00:00
2013;7;18;267045;96.0;20.0;1920.0;9E;32.0;1647.0;SDF;662;3926;16;15;JFK;1900;1615;N8913A;2013-07-18 16:00:00
2013;7;18;267165;346.0;81.0;2235.0;UA;37.0;1832.0;SFO;2565;212;17;55;EWR;2114;1755;N587UA;2013-07-18 17:00:00
2013;7;18;267320;36.0;-20.0;2256.0;DL;-2.0;2143.0;BOS;187;985;21;45;JFK;2316;2145;N371NB;2013-07-18 21:00:00
2013;7;18;267119;49.0;41.0;1926.0;MQ;48.0;1748.0;ORF;290;3216;17;0;JFK;1845;1700;N644MQ;2013-07-18 17:00:00
2013;7;18;266954;294.0;-30.0;1744.0;UA;5.0;1525.0;LAX;2454;1600;15;20;EWR;1814;1520;N58101;2013-07-18 15:00:00
2013;7;18;266675;268.0;122.0;1507.0;AA;51.0;951.0;SJU;1598;1357;9;0;JFK;1305;900;N5EWAA;2013-07-18 09:00:00
2013;7;18;266908;111.0;-19.0;1701.0;B6;-2.0;1443.0;JAX;828;477;14;45;JFK;1720;1445;N358JB;2013-07-18 14:00:00
2013;7;18;266638;102.0;-3.0;1022.0;UA;-1.0;859.0;ORD;719;1171;9;0;EWR;1025;900;N16709;2013-07-18 09:00:00
2013;7;18;267078;52.0;90.0;1902.0;YV;67.0;1712.0;IAD;229;3771;16;5;LGA;1732;1605;N518LR;2013-07-18 16:00:00
2013;7;18;266880;105.0;-33.0;1511.0;AA;1.0;1400.0;ORD;733;337;13;59;LGA;1544;1359;N470AA;2013-07-18 13:00:00
2013;7;18;267221;179.0;59.0;2309.0;AA;31.0;1951.0;DFW;1372;1691;19;20;EWR;2210;1920;N502AA;2013-07-18 19:00:00
2013;7;18;266982;147.0;-13.0;1801.0;DL;4.0;1549.0;MSY;1183;1705;15;45;LGA;1814;1545;N370NB;2013-07-18 15:00:00
2013;7;18;266530;125.0;-2.0;1008.0;B6;4.0;734.0;MCO;944;683;7;30;JFK;1010;730;N661JB;2013-07-18 07:00:00
2013;7;18;266405;176.0;-17.0;749.0;UA;0.0;536.0;IAH;1400;1591;5;36;EWR;806;536;N76288;2013-07-18 05:00:00
2013;7;18;267278;138.0;-26.0;2346.0;DL;0.0;2100.0;FLL;1069;2065;21;0;JFK;12;2100;N374DA;2013-07-18 21:00:00
2013;7;18;266599;109.0;-25.0;945.0;9E;-1.0;829.0;ORD;740;3521;8;30;JFK;1010;830;N927XJ;2013-07-18 08:00:00
2013;7;18;267330;38.0;27.0;2326.0;EV;20.0;2202.0;DCA;199;3832;21;42;EWR;2259;2142;N16976;2013-07-18 21:00:00
2013;7;18;267087;267.0;4.0;1936.0;UA;8.0;1718.0;PHX;2133;736;17;10;EWR;1932;1710;N434UA;2013-07-18 17:00:00
2013;7;18;267254;70.0;91.0;2209.0;DL;118.0;2028.0;DTW;502;2131;18;30;LGA;2038;1830;N369NB;2013-07-18 18:00:00
2013;7;18;266947;109.0;-23.0;1620.0;UA;4.0;1514.0;ORD;719;253;15;10;EWR;1643;1510;N513UA;2013-07-18 15:00:00
2013;7;18;266762;62.0;45.0;1251.0;EV;54.0;1128.0;RDU;416;4662;10;34;EWR;1206;1034;N11137;2013-07-18 10:00:00
2013;7;18;267217;74.0;16.0;2201.0;MQ;-7.0;1948.0;CMH;479;3573;19;55;LGA;2145;1955;N723MQ;2013-07-18 19:00:00
2013;7;18;266584;264.0;-26.0;1009.0;DL;0.0;815.0;LAS;2248;1429;8;15;JFK;1035;815;N649DL;2013-07-18 08:00:00
2013;7;18;266463;122.0;0.0;805.0;WN;5.0;630.0;STL;888;526;6;25;LGA;805;625;N451WN;2013-07-18 06:00:00
2013;7;18;266685;130.0;1.0;1238.0;B6;-4.0;955.0;MCO;944;483;9;59;JFK;1237;959;N712JB;2013-07-18 09:00:00
2013;7;18;267051;85.0;-13.0;1910.0;9E;-7.0;1653.0;CVG;589;3448;17;0;JFK;1923;1700;N604LR;2013-07-18 17:00:00
2013;7;18;267177;296.0;-1.0;2130.0;UA;24.0;1849.0;SNA;2434;1666;18;25;EWR;2131;1825;N24211;2013-07-18 18:00:00
2013;7;18;266430;99.0;-16.0;804.0;MQ;-3.0;602.0;ATL;762;3550;6;5;LGA;820;605;N5PBMQ;2013-07-18 06:00:00
2013;7;18;266516;124.0;-9.0;1001.0;AA;-3.0;722.0;MCO;944;1815;7;25;JFK;1010;725;N3FTAA;2013-07-18 07:00:00
2013;7;18;266448;101.0;-3.0;840.0;DL;-1.0;619.0;ATL;760;1743;6;20;JFK;843;620;N641DL;2013-07-18 06:00:00
2013;7;18;266929;66.0;-1.0;1644.0;MQ;2.0;1457.0;RDU;427;3359;14;55;JFK;1645;1455;N812MQ;2013-07-18 14:00:00
2013;7;18;266899;125.0;6.0;1616.0;EV;-2.0;1428.0;STL;872;4596;14;30;EWR;1610;1430;N13949;2013-07-18 14:00:00
2013;7;18;267096;323.0;13.0;2058.0;UA;-1.0;1728.0;SEA;2402;1100;17;29;EWR;2045;1729;N77430;2013-07-18 17:00:00
2013;7;18;267143;219.0;94.0;2201.0;UA;7.0;1815.0;DEN;1605;525;18;8;EWR;2027;1808;N437UA;2013-07-18 18:00:00
2013;7;18;266885;88.0;-9.0;1559.0;EV;0.0;1406.0;CVG;569;3836;14;6;EWR;1608;1406;N11539;2013-07-18 14:00:00
2013;7;18;267231;62.0;19.0;2201.0;9E;26.0;2001.0;RDU;427;3443;19;35;JFK;2142;1935;N602LR;2013-07-18 19:00:00
2013;7;18;267145;307.0;9.0;2048.0;B6;67.0;1818.0;OAK;2576;167;17;11;JFK;2039;1711;N746JB;2013-07-18 17:00:00
2013;7;18;267282;102.0;60.0;2230.0;AA;72.0;2102.0;ORD;733;363;19;50;LGA;2130;1950;N544AA;2013-07-18 19:00:00
2013;7;18;266507;75.0;-8.0;903.0;DL;-4.0;711.0;DTW;502;831;7;15;LGA;911;715;N971DL;2013-07-18 07:00:00
2013;7;18;267006;;;1937.0;EV;17.0;1602.0;GRR;605;4576;15;45;EWR;1746;1545;N12172;2013-07-18 15:00:00
2013;7;18;267093;109.0;58.0;2011.0;EV;44.0;1725.0;ATL;746;3854;16;41;EWR;1913;1641;N14974;2013-07-18 16:00:00
2013;7;18;266646;292.0;-34.0;1136.0;AA;-1.0;914.0;LAX;2475;1;9;15;JFK;1210;915;N329AA;2013-07-18 09:00:00
2013;7;18;267147;101.0;136.0;2146.0;WN;19.0;1819.0;MDW;711;625;18;0;EWR;1930;1800;N261WN;2013-07-18 18:00:00
2013;7;18;266901;145.0;-11.0;1609.0;MQ;8.0;1428.0;MSP;1020;3588;14;20;LGA;1620;1420;N522MQ;2013-07-18 14:00:00
2013;7;18;266773;41.0;-23.0;1251.0;US;-9.0;1151.0;DCA;214;2173;12;0;LGA;1314;1200;N748UW;2013-07-18 12:00:00
2013;7;18;266871;288.0;-20.0;1625.0;AA;6.0;1351.0;LAX;2475;117;13;45;JFK;1645;1345;N327AA;2013-07-18 13:00:00
2013;7;18;266518;137.0;-19.0;1000.0;B6;-6.0;723.0;PBI;1035;461;7;29;LGA;1019;729;N653JB;2013-07-18 07:00:00
2013;7;18;267088;60.0;1.0;1859.0;B6;-3.0;1719.0;ROC;264;86;17;22;JFK;1858;1722;N203JB;2013-07-18 17:00:00
2013;7;18;267200;113.0;15.0;2123.0;9E;14.0;1919.0;ORD;740;3525;19;5;JFK;2108;1905;N923XJ;2013-07-18 19:00:00
2013;7;18;267276;88.0;6.0;2318.0;EV;0.0;2059.0;CHS;628;4370;20;59;EWR;2312;2059;N13553;2013-07-18 20:00:00
